"resp.id";"rating";"Brand";"Destination";"Price";"Duration";"Amenities";"age"
55;5;"MSC";"Greece";"700";"14";"Spa";"old"
56;6;"MSC";"Greece";"1200";"14";"Spa";"old"
56;3;"MSC";"Greece";"700";"7";"Spa";"old"
56;10;"Costa";"Spain";"1200";"14";"Spa";"old"
56;2;"MSC";"Egypt";"700";"14";"Sport";"old"
56;4;"Costa";"Greece";"300";"21";"Sport";"old"
56;2;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"old"
56;6;"MSC";"Spain";"700";"21";"Spa";"old"
56;10;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"old"
56;3;"MSC";"Egypt";"1200";"21";"Sport";"old"
56;2;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"old"
56;1;"MSC";"Sicily";"300";"14";"Sport";"old"
56;2;"MSC";"Greece";"1200";"14";"Animation";"old"
56;3;"Costa";"Sicily";"700";"21";"Sport";"old"
56;2;"MSC";"Spain";"300";"21";"Sport";"old"
56;8;"Costa";"Spain";"700";"14";"Spa";"old"
56;4;"Costa";"Sicily";"1200";"14";"Sport";"old"
56;1;"RoyalCaribbean";"Spain";"300";"7";"Animation";"old"
56;5;"Costa";"Sicily";"300";"7";"Spa";"old"
56;7;"MSC";"Greece";"300";"21";"Spa";"old"
56;5;"MSC";"Greece";"700";"14";"Spa";"old"
57;6;"MSC";"Greece";"1200";"14";"Spa";"adult"
57;2;"MSC";"Greece";"700";"7";"Spa";"adult"
57;9;"Costa";"Spain";"1200";"14";"Spa";"adult"
57;5;"MSC";"Egypt";"700";"14";"Sport";"adult"
57;6;"Costa";"Greece";"300";"21";"Sport";"adult"
57;7;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
57;7;"MSC";"Spain";"700";"21";"Spa";"adult"
57;10;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"adult"
57;10;"MSC";"Egypt";"1200";"21";"Sport";"adult"
57;7;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
57;2;"MSC";"Sicily";"300";"14";"Sport";"adult"
57;1;"MSC";"Greece";"1200";"14";"Animation";"adult"
57;7;"Costa";"Sicily";"700";"21";"Sport";"adult"
57;6;"MSC";"Spain";"300";"21";"Sport";"adult"
57;8;"Costa";"Spain";"700";"14";"Spa";"adult"
57;8;"Costa";"Sicily";"1200";"14";"Sport";"adult"
57;3;"RoyalCaribbean";"Spain";"300";"7";"Animation";"adult"
57;3;"Costa";"Sicily";"300";"7";"Spa";"adult"
57;6;"MSC";"Greece";"300";"21";"Spa";"adult"
57;4;"MSC";"Greece";"700";"14";"Spa";"adult"
58;8;"MSC";"Greece";"1200";"14";"Spa";"young"
58;1;"MSC";"Greece";"700";"7";"Spa";"young"
58;10;"Costa";"Spain";"1200";"14";"Spa";"young"
58;2;"MSC";"Egypt";"700";"14";"Sport";"young"
58;4;"Costa";"Greece";"300";"21";"Sport";"young"
58;6;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"young"
58;4;"MSC";"Spain";"700";"21";"Spa";"young"
58;9;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"young"
58;6;"MSC";"Egypt";"1200";"21";"Sport";"young"
58;6;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"young"
58;3;"MSC";"Sicily";"300";"14";"Sport";"young"
58;7;"MSC";"Greece";"1200";"14";"Animation";"young"
58;2;"Costa";"Sicily";"700";"21";"Sport";"young"
58;4;"MSC";"Spain";"300";"21";"Sport";"young"
58;7;"Costa";"Spain";"700";"14";"Spa";"young"
58;6;"Costa";"Sicily";"1200";"14";"Sport";"young"
58;7;"RoyalCaribbean";"Spain";"300";"7";"Animation";"young"
58;3;"Costa";"Sicily";"300";"7";"Spa";"young"
58;5;"MSC";"Greece";"300";"21";"Spa";"young"
58;3;"MSC";"Greece";"700";"14";"Spa";"young"
59;5;"MSC";"Greece";"1200";"14";"Spa";"adult"
59;1;"MSC";"Greece";"700";"7";"Spa";"adult"
59;8;"Costa";"Spain";"1200";"14";"Spa";"adult"
59;4;"MSC";"Egypt";"700";"14";"Sport";"adult"
59;7;"Costa";"Greece";"300";"21";"Sport";"adult"
59;7;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
59;2;"MSC";"Spain";"700";"21";"Spa";"adult"
59;10;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"adult"
59;8;"MSC";"Egypt";"1200";"21";"Sport";"adult"
59;7;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
59;4;"MSC";"Sicily";"300";"14";"Sport";"adult"
59;1;"MSC";"Greece";"1200";"14";"Animation";"adult"
59;5;"Costa";"Sicily";"700";"21";"Sport";"adult"
59;2;"MSC";"Spain";"300";"21";"Sport";"adult"
59;7;"Costa";"Spain";"700";"14";"Spa";"adult"
59;8;"Costa";"Sicily";"1200";"14";"Sport";"adult"
59;2;"RoyalCaribbean";"Spain";"300";"7";"Animation";"adult"
59;5;"Costa";"Sicily";"300";"7";"Spa";"adult"
59;5;"MSC";"Greece";"300";"21";"Spa";"adult"
59;4;"MSC";"Greece";"700";"14";"Spa";"adult"
60;7;"MSC";"Greece";"1200";"14";"Spa";"adult"
60;1;"MSC";"Greece";"700";"7";"Spa";"adult"
60;10;"Costa";"Spain";"1200";"14";"Spa";"adult"
60;6;"MSC";"Egypt";"700";"14";"Sport";"adult"
60;9;"Costa";"Greece";"300";"21";"Sport";"adult"
60;7;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
60;3;"MSC";"Spain";"700";"21";"Spa";"adult"
60;9;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"adult"
60;8;"MSC";"Egypt";"1200";"21";"Sport";"adult"
60;8;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
60;4;"MSC";"Sicily";"300";"14";"Sport";"adult"
60;4;"MSC";"Greece";"1200";"14";"Animation";"adult"
60;7;"Costa";"Sicily";"700";"21";"Sport";"adult"
60;5;"MSC";"Spain";"300";"21";"Sport";"adult"
60;9;"Costa";"Spain";"700";"14";"Spa";"adult"
60;9;"Costa";"Sicily";"1200";"14";"Sport";"adult"
60;1;"RoyalCaribbean";"Spain";"300";"7";"Animation";"adult"
60;1;"Costa";"Sicily";"300";"7";"Spa";"adult"
60;4;"MSC";"Greece";"300";"21";"Spa";"adult"
60;2;"MSC";"Greece";"700";"14";"Spa";"adult"
61;7;"MSC";"Greece";"1200";"14";"Spa";"adult"
61;1;"MSC";"Greece";"700";"7";"Spa";"adult"
61;10;"Costa";"Spain";"1200";"14";"Spa";"adult"
61;7;"MSC";"Egypt";"700";"14";"Sport";"adult"
61;10;"Costa";"Greece";"300";"21";"Sport";"adult"
61;9;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
61;9;"MSC";"Spain";"700";"21";"Spa";"adult"
61;9;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"adult"
61;10;"MSC";"Egypt";"1200";"21";"Sport";"adult"
61;10;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
61;5;"MSC";"Sicily";"300";"14";"Sport";"adult"
61;5;"MSC";"Greece";"1200";"14";"Animation";"adult"
61;8;"Costa";"Sicily";"700";"21";"Sport";"adult"
61;9;"MSC";"Spain";"300";"21";"Sport";"adult"
61;9;"Costa";"Spain";"700";"14";"Spa";"adult"
61;10;"Costa";"Sicily";"1200";"14";"Sport";"adult"
61;5;"RoyalCaribbean";"Spain";"300";"7";"Animation";"adult"
61;4;"Costa";"Sicily";"300";"7";"Spa";"adult"
61;6;"MSC";"Greece";"300";"21";"Spa";"adult"
61;5;"MSC";"Greece";"700";"14";"Spa";"adult"
62;5;"MSC";"Greece";"1200";"14";"Spa";"adult"
62;1;"MSC";"Greece";"700";"7";"Spa";"adult"
62;10;"Costa";"Spain";"1200";"14";"Spa";"adult"
62;7;"MSC";"Egypt";"700";"14";"Sport";"adult"
62;10;"Costa";"Greece";"300";"21";"Sport";"adult"
62;5;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
62;7;"MSC";"Spain";"700";"21";"Spa";"adult"
62;7;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"adult"
62;9;"MSC";"Egypt";"1200";"21";"Sport";"adult"
62;6;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
62;4;"MSC";"Sicily";"300";"14";"Sport";"adult"
62;1;"MSC";"Greece";"1200";"14";"Animation";"adult"
62;6;"Costa";"Sicily";"700";"21";"Sport";"adult"
62;7;"MSC";"Spain";"300";"21";"Sport";"adult"
62;8;"Costa";"Spain";"700";"14";"Spa";"adult"
62;9;"Costa";"Sicily";"1200";"14";"Sport";"adult"
62;1;"RoyalCaribbean";"Spain";"300";"7";"Animation";"adult"
62;4;"Costa";"Sicily";"300";"7";"Spa";"adult"
62;5;"MSC";"Greece";"300";"21";"Spa";"adult"
62;5;"MSC";"Greece";"700";"14";"Spa";"adult"
63;7;"MSC";"Greece";"1200";"14";"Spa";"old"
63;4;"MSC";"Greece";"700";"7";"Spa";"old"
63;10;"Costa";"Spain";"1200";"14";"Spa";"old"
63;3;"MSC";"Egypt";"700";"14";"Sport";"old"
63;2;"Costa";"Greece";"300";"21";"Sport";"old"
63;3;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"old"
63;8;"MSC";"Spain";"700";"21";"Spa";"old"
63;10;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"old"
63;4;"MSC";"Egypt";"1200";"21";"Sport";"old"
63;3;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"old"
63;1;"MSC";"Sicily";"300";"14";"Sport";"old"
63;3;"MSC";"Greece";"1200";"14";"Animation";"old"
63;3;"Costa";"Sicily";"700";"21";"Sport";"old"
63;3;"MSC";"Spain";"300";"21";"Sport";"old"
63;8;"Costa";"Spain";"700";"14";"Spa";"old"
63;4;"Costa";"Sicily";"1200";"14";"Sport";"old"
63;2;"RoyalCaribbean";"Spain";"300";"7";"Animation";"old"
63;5;"Costa";"Sicily";"300";"7";"Spa";"old"
63;6;"MSC";"Greece";"300";"21";"Spa";"old"
63;6;"MSC";"Greece";"700";"14";"Spa";"old"
64;7;"MSC";"Greece";"1200";"14";"Spa";"young"
64;1;"MSC";"Greece";"700";"7";"Spa";"young"
64;10;"Costa";"Spain";"1200";"14";"Spa";"young"
64;2;"MSC";"Egypt";"700";"14";"Sport";"young"
64;6;"Costa";"Greece";"300";"21";"Sport";"young"
64;4;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"young"
64;2;"MSC";"Spain";"700";"21";"Spa";"young"
64;8;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"young"
64;7;"MSC";"Egypt";"1200";"21";"Sport";"young"
64;5;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"young"
64;2;"MSC";"Sicily";"300";"14";"Sport";"young"
64;7;"MSC";"Greece";"1200";"14";"Animation";"young"
64;3;"Costa";"Sicily";"700";"21";"Sport";"young"
64;2;"MSC";"Spain";"300";"21";"Sport";"young"
64;7;"Costa";"Spain";"700";"14";"Spa";"young"
64;6;"Costa";"Sicily";"1200";"14";"Sport";"young"
64;5;"RoyalCaribbean";"Spain";"300";"7";"Animation";"young"
64;3;"Costa";"Sicily";"300";"7";"Spa";"young"
64;4;"MSC";"Greece";"300";"21";"Spa";"young"
64;3;"MSC";"Greece";"700";"14";"Spa";"young"
65;6;"MSC";"Greece";"1200";"14";"Spa";"adult"
65;1;"MSC";"Greece";"700";"7";"Spa";"adult"
65;10;"Costa";"Spain";"1200";"14";"Spa";"adult"
65;5;"MSC";"Egypt";"700";"14";"Sport";"adult"
65;7;"Costa";"Greece";"300";"21";"Sport";"adult"
65;8;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
65;5;"MSC";"Spain";"700";"21";"Spa";"adult"
65;10;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"adult"
65;8;"MSC";"Egypt";"1200";"21";"Sport";"adult"
65;7;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
65;4;"MSC";"Sicily";"300";"14";"Sport";"adult"
65;3;"MSC";"Greece";"1200";"14";"Animation";"adult"
65;5;"Costa";"Sicily";"700";"21";"Sport";"adult"
65;5;"MSC";"Spain";"300";"21";"Sport";"adult"
65;7;"Costa";"Spain";"700";"14";"Spa";"adult"
65;8;"Costa";"Sicily";"1200";"14";"Sport";"adult"
65;2;"RoyalCaribbean";"Spain";"300";"7";"Animation";"adult"
65;4;"Costa";"Sicily";"300";"7";"Spa";"adult"
65;5;"MSC";"Greece";"300";"21";"Spa";"adult"
65;4;"MSC";"Greece";"700";"14";"Spa";"adult"
66;4;"MSC";"Greece";"1200";"14";"Spa";"adult"
66;1;"MSC";"Greece";"700";"7";"Spa";"adult"
66;10;"Costa";"Spain";"1200";"14";"Spa";"adult"
66;6;"MSC";"Egypt";"700";"14";"Sport";"adult"
66;7;"Costa";"Greece";"300";"21";"Sport";"adult"
66;8;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
66;6;"MSC";"Spain";"700";"21";"Spa";"adult"
66;8;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"adult"
66;8;"MSC";"Egypt";"1200";"21";"Sport";"adult"
66;8;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
66;4;"MSC";"Sicily";"300";"14";"Sport";"adult"
66;2;"MSC";"Greece";"1200";"14";"Animation";"adult"
66;8;"Costa";"Sicily";"700";"21";"Sport";"adult"
66;6;"MSC";"Spain";"300";"21";"Sport";"adult"
66;9;"Costa";"Spain";"700";"14";"Spa";"adult"
66;9;"Costa";"Sicily";"1200";"14";"Sport";"adult"
66;4;"RoyalCaribbean";"Spain";"300";"7";"Animation";"adult"
66;3;"Costa";"Sicily";"300";"7";"Spa";"adult"
66;4;"MSC";"Greece";"300";"21";"Spa";"adult"
66;3;"MSC";"Greece";"700";"14";"Spa";"adult"
67;7;"MSC";"Greece";"1200";"14";"Spa";"adult"
67;1;"MSC";"Greece";"700";"7";"Spa";"adult"
67;10;"Costa";"Spain";"1200";"14";"Spa";"adult"
67;4;"MSC";"Egypt";"700";"14";"Sport";"adult"
67;8;"Costa";"Greece";"300";"21";"Sport";"adult"
67;8;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
67;6;"MSC";"Spain";"700";"21";"Spa";"adult"
67;10;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"adult"
67;7;"MSC";"Egypt";"1200";"21";"Sport";"adult"
67;8;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
67;4;"MSC";"Sicily";"300";"14";"Sport";"adult"
67;4;"MSC";"Greece";"1200";"14";"Animation";"adult"
67;5;"Costa";"Sicily";"700";"21";"Sport";"adult"
67;7;"MSC";"Spain";"300";"21";"Sport";"adult"
67;9;"Costa";"Spain";"700";"14";"Spa";"adult"
67;7;"Costa";"Sicily";"1200";"14";"Sport";"adult"
67;3;"RoyalCaribbean";"Spain";"300";"7";"Animation";"adult"
67;5;"Costa";"Sicily";"300";"7";"Spa";"adult"
67;5;"MSC";"Greece";"300";"21";"Spa";"adult"
67;5;"MSC";"Greece";"700";"14";"Spa";"adult"
68;6;"MSC";"Greece";"1200";"14";"Spa";"adult"
68;1;"MSC";"Greece";"700";"7";"Spa";"adult"
68;10;"Costa";"Spain";"1200";"14";"Spa";"adult"
68;4;"MSC";"Egypt";"700";"14";"Sport";"adult"
68;6;"Costa";"Greece";"300";"21";"Sport";"adult"
68;6;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
68;6;"MSC";"Spain";"700";"21";"Spa";"adult"
68;10;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"adult"
68;7;"MSC";"Egypt";"1200";"21";"Sport";"adult"
68;5;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
68;6;"MSC";"Sicily";"300";"14";"Sport";"adult"
68;3;"MSC";"Greece";"1200";"14";"Animation";"adult"
68;6;"Costa";"Sicily";"700";"21";"Sport";"adult"
68;6;"MSC";"Spain";"300";"21";"Sport";"adult"
68;9;"Costa";"Spain";"700";"14";"Spa";"adult"
68;10;"Costa";"Sicily";"1200";"14";"Sport";"adult"
68;3;"RoyalCaribbean";"Spain";"300";"7";"Animation";"adult"
68;4;"Costa";"Sicily";"300";"7";"Spa";"adult"
68;4;"MSC";"Greece";"300";"21";"Spa";"adult"
68;4;"MSC";"Greece";"700";"14";"Spa";"adult"
69;7;"MSC";"Greece";"1200";"14";"Spa";"old"
69;3;"MSC";"Greece";"700";"7";"Spa";"old"
69;10;"Costa";"Spain";"1200";"14";"Spa";"old"
69;2;"MSC";"Egypt";"700";"14";"Sport";"old"
69;5;"Costa";"Greece";"300";"21";"Sport";"old"
69;3;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"old"
69;6;"MSC";"Spain";"700";"21";"Spa";"old"
69;10;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"old"
69;3;"MSC";"Egypt";"1200";"21";"Sport";"old"
69;1;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"old"
69;1;"MSC";"Sicily";"300";"14";"Sport";"old"
69;2;"MSC";"Greece";"1200";"14";"Animation";"old"
69;4;"Costa";"Sicily";"700";"21";"Sport";"old"
69;2;"MSC";"Spain";"300";"21";"Sport";"old"
69;8;"Costa";"Spain";"700";"14";"Spa";"old"
69;6;"Costa";"Sicily";"1200";"14";"Sport";"old"
69;1;"RoyalCaribbean";"Spain";"300";"7";"Animation";"old"
69;6;"Costa";"Sicily";"300";"7";"Spa";"old"
69;6;"MSC";"Greece";"300";"21";"Spa";"old"
69;4;"MSC";"Greece";"700";"14";"Spa";"old"
70;7;"MSC";"Greece";"1200";"14";"Spa";"old"
70;3;"MSC";"Greece";"700";"7";"Spa";"old"
70;10;"Costa";"Spain";"1200";"14";"Spa";"old"
70;1;"MSC";"Egypt";"700";"14";"Sport";"old"
70;4;"Costa";"Greece";"300";"21";"Sport";"old"
70;4;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"old"
70;5;"MSC";"Spain";"700";"21";"Spa";"old"
70;10;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"old"
70;2;"MSC";"Egypt";"1200";"21";"Sport";"old"
70;4;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"old"
70;1;"MSC";"Sicily";"300";"14";"Sport";"old"
70;3;"MSC";"Greece";"1200";"14";"Animation";"old"
70;1;"Costa";"Sicily";"700";"21";"Sport";"old"
70;1;"MSC";"Spain";"300";"21";"Sport";"old"
70;8;"Costa";"Spain";"700";"14";"Spa";"old"
70;3;"Costa";"Sicily";"1200";"14";"Sport";"old"
70;3;"RoyalCaribbean";"Spain";"300";"7";"Animation";"old"
70;5;"Costa";"Sicily";"300";"7";"Spa";"old"
70;5;"MSC";"Greece";"300";"21";"Spa";"old"
70;4;"MSC";"Greece";"700";"14";"Spa";"old"
71;8;"MSC";"Greece";"1200";"14";"Spa";"old"
71;5;"MSC";"Greece";"700";"7";"Spa";"old"
71;10;"Costa";"Spain";"1200";"14";"Spa";"old"
71;3;"MSC";"Egypt";"700";"14";"Sport";"old"
71;4;"Costa";"Greece";"300";"21";"Sport";"old"
71;3;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"old"
71;8;"MSC";"Spain";"700";"21";"Spa";"old"
71;10;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"old"
71;4;"MSC";"Egypt";"1200";"21";"Sport";"old"
71;3;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"old"
71;1;"MSC";"Sicily";"300";"14";"Sport";"old"
71;2;"MSC";"Greece";"1200";"14";"Animation";"old"
71;3;"Costa";"Sicily";"700";"21";"Sport";"old"
71;3;"MSC";"Spain";"300";"21";"Sport";"old"
71;9;"Costa";"Spain";"700";"14";"Spa";"old"
71;4;"Costa";"Sicily";"1200";"14";"Sport";"old"
71;2;"RoyalCaribbean";"Spain";"300";"7";"Animation";"old"
71;6;"Costa";"Sicily";"300";"7";"Spa";"old"
71;6;"MSC";"Greece";"300";"21";"Spa";"old"
71;5;"MSC";"Greece";"700";"14";"Spa";"old"
72;5;"MSC";"Greece";"1200";"14";"Spa";"adult"
72;1;"MSC";"Greece";"700";"7";"Spa";"adult"
72;10;"Costa";"Spain";"1200";"14";"Spa";"adult"
72;6;"MSC";"Egypt";"700";"14";"Sport";"adult"
72;9;"Costa";"Greece";"300";"21";"Sport";"adult"
72;8;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
72;5;"MSC";"Spain";"700";"21";"Spa";"adult"
72;9;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"adult"
72;9;"MSC";"Egypt";"1200";"21";"Sport";"adult"
72;10;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
72;4;"MSC";"Sicily";"300";"14";"Sport";"adult"
72;4;"MSC";"Greece";"1200";"14";"Animation";"adult"
72;7;"Costa";"Sicily";"700";"21";"Sport";"adult"
72;6;"MSC";"Spain";"300";"21";"Sport";"adult"
72;9;"Costa";"Spain";"700";"14";"Spa";"adult"
72;10;"Costa";"Sicily";"1200";"14";"Sport";"adult"
72;3;"RoyalCaribbean";"Spain";"300";"7";"Animation";"adult"
72;4;"Costa";"Sicily";"300";"7";"Spa";"adult"
72;7;"MSC";"Greece";"300";"21";"Spa";"adult"
72;5;"MSC";"Greece";"700";"14";"Spa";"adult"
73;7;"MSC";"Greece";"1200";"14";"Spa";"young"
73;1;"MSC";"Greece";"700";"7";"Spa";"young"
73;10;"Costa";"Spain";"1200";"14";"Spa";"young"
73;1;"MSC";"Egypt";"700";"14";"Sport";"young"
73;4;"Costa";"Greece";"300";"21";"Sport";"young"
73;6;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"young"
73;3;"MSC";"Spain";"700";"21";"Spa";"young"
73;9;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"young"
73;5;"MSC";"Egypt";"1200";"21";"Sport";"young"
73;6;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"young"
73;2;"MSC";"Sicily";"300";"14";"Sport";"young"
73;7;"MSC";"Greece";"1200";"14";"Animation";"young"
73;2;"Costa";"Sicily";"700";"21";"Sport";"young"
73;2;"MSC";"Spain";"300";"21";"Sport";"young"
73;6;"Costa";"Spain";"700";"14";"Spa";"young"
73;6;"Costa";"Sicily";"1200";"14";"Sport";"young"
73;5;"RoyalCaribbean";"Spain";"300";"7";"Animation";"young"
73;4;"Costa";"Sicily";"300";"7";"Spa";"young"
73;4;"MSC";"Greece";"300";"21";"Spa";"young"
73;2;"MSC";"Greece";"700";"14";"Spa";"young"
74;8;"MSC";"Greece";"1200";"14";"Spa";"young"
74;1;"MSC";"Greece";"700";"7";"Spa";"young"
74;10;"Costa";"Spain";"1200";"14";"Spa";"young"
74;2;"MSC";"Egypt";"700";"14";"Sport";"young"
74;4;"Costa";"Greece";"300";"21";"Sport";"young"
74;6;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"young"
74;3;"MSC";"Spain";"700";"21";"Spa";"young"
74;9;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"young"
74;5;"MSC";"Egypt";"1200";"21";"Sport";"young"
74;6;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"young"
74;1;"MSC";"Sicily";"300";"14";"Sport";"young"
74;6;"MSC";"Greece";"1200";"14";"Animation";"young"
74;1;"Costa";"Sicily";"700";"21";"Sport";"young"
74;4;"MSC";"Spain";"300";"21";"Sport";"young"
74;6;"Costa";"Spain";"700";"14";"Spa";"young"
74;6;"Costa";"Sicily";"1200";"14";"Sport";"young"
74;5;"RoyalCaribbean";"Spain";"300";"7";"Animation";"young"
74;4;"Costa";"Sicily";"300";"7";"Spa";"young"
74;5;"MSC";"Greece";"300";"21";"Spa";"young"
74;2;"MSC";"Greece";"700";"14";"Spa";"young"
75;7;"MSC";"Greece";"1200";"14";"Spa";"adult"
75;2;"MSC";"Greece";"700";"7";"Spa";"adult"
75;10;"Costa";"Spain";"1200";"14";"Spa";"adult"
75;5;"MSC";"Egypt";"700";"14";"Sport";"adult"
75;8;"Costa";"Greece";"300";"21";"Sport";"adult"
75;8;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
75;5;"MSC";"Spain";"700";"21";"Spa";"adult"
75;9;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"adult"
75;9;"MSC";"Egypt";"1200";"21";"Sport";"adult"
75;7;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
75;4;"MSC";"Sicily";"300";"14";"Sport";"adult"
75;4;"MSC";"Greece";"1200";"14";"Animation";"adult"
75;7;"Costa";"Sicily";"700";"21";"Sport";"adult"
75;8;"MSC";"Spain";"300";"21";"Sport";"adult"
75;7;"Costa";"Spain";"700";"14";"Spa";"adult"
75;10;"Costa";"Sicily";"1200";"14";"Sport";"adult"
75;1;"RoyalCaribbean";"Spain";"300";"7";"Animation";"adult"
75;4;"Costa";"Sicily";"300";"7";"Spa";"adult"
75;6;"MSC";"Greece";"300";"21";"Spa";"adult"
75;4;"MSC";"Greece";"700";"14";"Spa";"adult"
76;8;"MSC";"Greece";"1200";"14";"Spa";"adult"
76;1;"MSC";"Greece";"700";"7";"Spa";"adult"
76;10;"Costa";"Spain";"1200";"14";"Spa";"adult"
76;7;"MSC";"Egypt";"700";"14";"Sport";"adult"
76;7;"Costa";"Greece";"300";"21";"Sport";"adult"
76;6;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
76;7;"MSC";"Spain";"700";"21";"Spa";"adult"
76;10;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"adult"
76;9;"MSC";"Egypt";"1200";"21";"Sport";"adult"
76;7;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
76;6;"MSC";"Sicily";"300";"14";"Sport";"adult"
76;4;"MSC";"Greece";"1200";"14";"Animation";"adult"
76;8;"Costa";"Sicily";"700";"21";"Sport";"adult"
76;7;"MSC";"Spain";"300";"21";"Sport";"adult"
76;8;"Costa";"Spain";"700";"14";"Spa";"adult"
76;10;"Costa";"Sicily";"1200";"14";"Sport";"adult"
76;3;"RoyalCaribbean";"Spain";"300";"7";"Animation";"adult"
76;4;"Costa";"Sicily";"300";"7";"Spa";"adult"
76;7;"MSC";"Greece";"300";"21";"Spa";"adult"
76;5;"MSC";"Greece";"700";"14";"Spa";"adult"
77;7;"MSC";"Greece";"1200";"14";"Spa";"adult"
77;1;"MSC";"Greece";"700";"7";"Spa";"adult"
77;9;"Costa";"Spain";"1200";"14";"Spa";"adult"
77;6;"MSC";"Egypt";"700";"14";"Sport";"adult"
77;8;"Costa";"Greece";"300";"21";"Sport";"adult"
77;8;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
77;5;"MSC";"Spain";"700";"21";"Spa";"adult"
77;9;"RoyalCaribbean";"Greece";"1200";"14";"Spa";"adult"
77;9;"MSC";"Egypt";"1200";"21";"Sport";"adult"
77;7;"RoyalCaribbean";"Spain";"1200";"7";"Sport";"adult"
77;5;"MSC";"Sicily";"300";"14";"Sport";"adult"
77;5;"MSC";"Greece";"1200";"14";"Animation";"adult"
77;6;"Costa";"Sicily";"700";"21";"Sport";"adult"
77;7;"MSC";"Spain";"300";"21";"Sport";"adult"
77;8;"Costa";"Spain";"700";"14";"Spa";"adult"
77;10;"Costa";"Sicily";"1200";"14";"Sport";"adult"
77;2;"RoyalCaribbean";"Spain";"300";"7";"Animation";"adult"
77;4;"Costa";"Sicily";"300";"7";"Spa";"adult"
77;4;"MSC";"Greece";"300";"21";"Spa";"adult"
77;4;"MSC";"Greece";"700";"14";"Spa";"adult"
78;6;"MSC";"Greece";"1200";"14";"Spa";"old"
78;3;"MSC";"Greece";"700";"7";"Spa";"old"
